id,region,title,description,images,label
7548254226,tippecanoe,5 head floor lamp,5 head floor lamp,[]
7548239952,tippecanoe,bed and mattress,messages in telegram  @L_Kalhor,"['https://images.craigslist.org/00J0J_9nyLdWw1cmJz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00303_9jQGe0jZbe2z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01414_4SFN8mhRMnmz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01010_7H29OQPavYpz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00C0C_jLtdUbK8okNz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00b0b_lzAGxNrDc7fz_0CI0t2_600x450.jpg']"
7565062954,indianoplis,Massage Chairs - Free Nationwide Shipping,,[]
7565037182,indianoplis,(Set of 2) Menifee Outdoor Wicker Patio Dining or Accent Chairs New,Brand New (Set of 2) Menifee Outdoor Wicker Patio Dining or Accent Chairs ,[]
7565034123,indianoplis,Custom Made Dresser,"The Custom Cottage makes craftsman hand made furniture from solid mid-western hardwoods. We custom build your dresser in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. A simple unfinished four drawer dresser can be purchased for as low as $660. This price is for solid maple, but it can be made for you in many other woods. ","['https://images.craigslist.org/01414_ceguRW4rlax_600x450.jpg', 'https://images.craigslist.org/00P0P_kI7OgPWHMOy_600x450.jpg', 'https://images.craigslist.org/00000_bG0bybEQAAl_600x450.jpg', 'https://images.craigslist.org/00A0A_5n21ukDtwx3_600x450.jpg', 'https://images.craigslist.org/00b0b_6LKaCS3ZD6X_600x450.jpg', 'https://images.craigslist.org/00L0L_8H0VN3Sl0jh_600x450.jpg', 'https://images.craigslist.org/00909_fvg2fRKYItv_600x450.jpg', 'https://images.craigslist.org/00v0v_OJT7wKCzzI_600x450.jpg', 'https://images.craigslist.org/00R0R_74ym1Z40sI_600x450.jpg', 'https://images.craigslist.org/00i0i_a1bqsRgSs9X_600x450.jpg']"
7565033996,indianoplis,Entertainment Center and Hall Tree,"The Custom Cottage makes craftsman hand made furniture from solid mid-western hardwoods. Our entertainment centers and hall trees come in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. ","['https://images.craigslist.org/00P0P_dydPZETEZSM_600x450.jpg', 'https://images.craigslist.org/00i0i_57ATDwAXLUH_600x450.jpg', 'https://images.craigslist.org/00D0D_8EQuXvtoGzH_600x450.jpg', 'https://images.craigslist.org/00707_iWh7wsyNqZf_600x450.jpg', 'https://images.craigslist.org/00L0L_8H0VN3Sl0jh_600x450.jpg', 'https://images.craigslist.org/00B0B_2jmKNV6qeus_600x450.jpg', 'https://images.craigslist.org/00j0j_93fn1iaWOcz_600x450.jpg', 'https://images.craigslist.org/00O0O_k8bICD0Qyd9_600x450.jpg', 'https://images.craigslist.org/00s0s_8jtwt9VSoin_600x450.jpg', 'https://images.craigslist.org/00N0N_27rAs8nZwTV_600x450.jpg', 'https://images.craigslist.org/00J0J_7LWrDKxgJFx_600x450.jpg', 'https://images.craigslist.org/00V0V_8KC18h92Db9_600x450.jpg', 'https://images.craigslist.org/01616_8mlu6qzzRGK_600x450.jpg', 'https://images.craigslist.org/00R0R_1P73HR85fRd_600x450.jpg', 'https://images.craigslist.org/00101_htwHKtlcvLr_600x450.jpg']"
7565033876,indianoplis,Dining Room Table and Kitchen Table Custom Made,"The Custom Cottage makes craftsman hand made furniture from solid midwestern hardwoods. We custom build your table in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. Tables can be make for you in maple, hickory, oak, cherry, walnut, quarter sawn, and many other woods. Breadboard leaves can be added at the ends of the table. There are a wide variety of base designs. They can have a barnwood, reclaimed, rustic look. If you do not see a table in the pictures of this ad that is what you want, send us a picture or drawing and we can often build it for you.","['https://images.craigslist.org/01414_gg3LvTqp8sI_600x450.jpg', 'https://images.craigslist.org/01616_gQk8vPE9bIS_600x450.jpg', 'https://images.craigslist.org/00505_4xCVx7FXsLj_600x450.jpg', 'https://images.craigslist.org/00W0W_bcsNWBHXZaV_600x450.jpg', 'https://images.craigslist.org/01616_lIYVwtOiBh0_600x450.jpg', 'https://images.craigslist.org/00X0X_14eXpEYFr3O_600x450.jpg', 'https://images.craigslist.org/00707_6o2QG2oeHdz_600x450.jpg', 'https://images.craigslist.org/00W0W_43aslz1ePPa_600x450.jpg', 'https://images.craigslist.org/00e0e_jtgkhczW0ls_600x450.jpg', 'https://images.craigslist.org/00H0H_3SbT0OVEDFu_600x450.jpg', 'https://images.craigslist.org/01616_35c1vRfOIZk_600x450.jpg', 'https://images.craigslist.org/00808_i40V3bNgDqb_600x450.jpg', 'https://images.craigslist.org/01212_h5q9xKZBmzP_600x450.jpg', 'https://images.craigslist.org/00Z0Z_doOUOakJGdF_600x450.jpg', 'https://images.craigslist.org/00K0K_dW9xJeMxmig_600x450.jpg', 'https://images.craigslist.org/00606_eZlZ9kEi8ED_600x450.jpg', 'https://images.craigslist.org/00i0i_leeJEEdqNA2_600x450.jpg', 'https://images.craigslist.org/00b0b_6DLDuTUwdd3_600x450.jpg', 'https://images.craigslist.org/00t0t_fjpK5VmaBow_600x450.jpg', 'https://images.craigslist.org/00c0c_dgUGLPC8A0T_600x450.jpg', 'https://images.craigslist.org/00l0l_gtxqK4CIwIL_600x450.jpg', 'https://images.craigslist.org/00n0n_dSOlngeB7Ei_600x450.jpg', 'https://images.craigslist.org/00505_h6amlJnzrx4_600x450.jpg', 'https://images.craigslist.org/00707_4O6GqNn2YBF_600x450.jpg']"
7565033740,indianoplis,Custom Made Bedroom Furniture All Sizes,"We make custom furniture for our customers, but we also have our own lines of furniture. We have designed a new line of very affordable bedroom furniture. It is sturdy and made of 100% solid American maple from the northern midwest. It is all made in Indianapolis.","['https://images.craigslist.org/00N0N_9LEgWGLDfyo_600x450.jpg', 'https://images.craigslist.org/00505_b9IxSVufgI0_600x450.jpg', 'https://images.craigslist.org/01616_fGZ1tdvAN69_600x450.jpg', 'https://images.craigslist.org/00X0X_9NgOLaeB5gT_600x450.jpg', 'https://images.craigslist.org/00V0V_CYRsLwSEnm_600x450.jpg', 'https://images.craigslist.org/00V0V_CYRsLwSEnm_600x450.jpg', 'https://images.craigslist.org/00L0L_TuIXOeAqc0_600x450.jpg']"
7565033552,indianoplis,Craftsman Style Bookcase Bookshelf,"The Custom Cottage makes craftsman hand made furniture from solid midwestern hardwoods. We custom build your bookshelf in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. A 48"" tall x 36"" wide unfinished bookcase can be purchased for $555. This price is for solid maple, but it can be make for you in oak, cherry, walnut, quarter sawn, and many other woods. Bookcases can be combined to create a wall, and can include doors and drawers. It can have a barnwood, reclaimed, rustic look. ","['https://images.craigslist.org/01616_e9MT1SP0EaD_600x450.jpg', 'https://images.craigslist.org/00T0T_ijTagzTzad2_600x450.jpg', 'https://images.craigslist.org/00a0a_9btHGDAvoXa_600x450.jpg', 'https://images.craigslist.org/00808_f1kwgJAH1Cc_600x450.jpg', 'https://images.craigslist.org/00f0f_9fCjMYaCjR8_600x450.jpg', 'https://images.craigslist.org/00B0B_7r6UWehtGSs_600x450.jpg', 'https://images.craigslist.org/00P0P_6jOKnN5VSv_600x450.jpg', 'https://images.craigslist.org/00G0G_jM9BLq020IC_600x450.jpg', 'https://images.craigslist.org/01111_dAl6l2vXne_600x450.jpg', 'https://images.craigslist.org/00o0o_1X6U5IKLrDM_600x450.jpg', 'https://images.craigslist.org/00F0F_biqIIg95z8S_600x450.jpg', 'https://images.craigslist.org/00101_iqhUMXLHEHH_600x450.jpg']"
7565033369,indianoplis,"Craftsman King Bed, Queen Bed, Double Bed, Twin Bed","The Custom Cottage makes craftsman hand made furniture from solid midwestern hardwoods. We custom build your bed in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. An unfinished twin platform bed can be purchased for as low as $872. This price is for solid maple, but it can be made for you in oak, cherry, walnut, quarter sawn, and many other woods. It can have a barnwood, reclaimed, rustic look. ","['https://images.craigslist.org/00r0r_kXLAr4ohji_600x450.jpg', 'https://images.craigslist.org/00Q0Q_cZ75bShCNXC_600x450.jpg', 'https://images.craigslist.org/00z0z_7i25w43orC6_600x450.jpg', 'https://images.craigslist.org/00u0u_dv8mHKtxu9l_600x450.jpg', 'https://images.craigslist.org/00202_dk8w8R9nai_600x450.jpg', 'https://images.craigslist.org/00K0K_5Ajhf0O3yuG_600x450.jpg', 'https://images.craigslist.org/00707_fx1jTdMzgC4_600x450.jpg', 'https://images.craigslist.org/00c0c_67muFrVGnHm_600x450.jpg', 'https://images.craigslist.org/00101_dYH5n7TaEwu_600x450.jpg', 'https://images.craigslist.org/00m0m_bh3xtxERQhi_600x450.jpg', 'https://images.craigslist.org/01313_7SSbfE8C0L1_600x450.jpg', 'https://images.craigslist.org/00505_5gpRsv76c1L_600x450.jpg', 'https://images.craigslist.org/01616_tycNbUHWJD_600x450.jpg', 'https://images.craigslist.org/00N0N_lF5iCANP3JS_600x450.jpg', 'https://images.craigslist.org/00303_3jYRSBXiXUF_600x450.jpg', 'https://images.craigslist.org/00y0y_fUr5gv423YC_600x450.jpg', 'https://images.craigslist.org/00l0l_9Yzz9Wji4SX_600x450.jpg', 'https://images.craigslist.org/00S0S_9ni8bsWl7Bc_600x450.jpg', 'https://images.craigslist.org/00B0B_8bD9mnpHEJQ_600x450.jpg', 'https://images.craigslist.org/00h0h_37SCAOXM8qF_600x450.jpg', 'https://images.craigslist.org/00H0H_4uY8kUUFvsK_600x450.jpg', 'https://images.craigslist.org/00h0h_ctNWvCtbeKA_600x450.jpg', 'https://images.craigslist.org/00G0G_2PK0jYzZp9I_600x450.jpg']"
7565033173,indianoplis,Custom Made Desk and Bar,"The Custom Cottage makes craftsman hand made furniture from solid mid-western hardwoods. We custom build your desk or bar in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. A simple 30x48 unfinished table desk with a single pencil drawer can be purchased for as low as $1085. This price is for solid maple, but it can be made for you in many other woods. ","['https://images.craigslist.org/00h0h_djDCbetO2ig_600x450.jpg', 'https://images.craigslist.org/00l0l_btAUD1mrz7_600x450.jpg', 'https://images.craigslist.org/00303_4UUOyuhVc2l_600x450.jpg', 'https://images.craigslist.org/00c0c_dUcJ88u57HY_600x450.jpg', 'https://images.craigslist.org/00V0V_dUu35eyDgJ5_600x450.jpg', 'https://images.craigslist.org/00r0r_5299wzYfEKj_600x450.jpg', 'https://images.craigslist.org/00r0r_1HvjaYfbryL_600x450.jpg', 'https://images.craigslist.org/00R0R_kBR7Nm4B2l4_600x450.jpg', 'https://images.craigslist.org/00g0g_8TzzflE30uq_600x450.jpg', 'https://images.craigslist.org/00H0H_tF7LHQk8mI_600x450.jpg', 'https://images.craigslist.org/00q0q_AcSomC46j7_600x450.jpg', 'https://images.craigslist.org/00v0v_gP8uF1mkhM_600x450.jpg']"
7565033003,indianoplis,Bunk Bed and Loft - Fun and Unique,"The Custom Cottage makes craftsman hand made furniture from solid mid-western hardwoods. We custom build your bunk bed or loft in a variety of styles, sizes, and finishes. They can be purchased finished or unfinished. Our designs emphasize beauty, rugged strength, and competitive prices. A simple unfinished twin over twin bunk bed can be purchased for as low as $970. This price is for solid maple, but it can be made for you in many other woods. ","['https://images.craigslist.org/00909_5HYGE8blQ7P_600x450.jpg', 'https://images.craigslist.org/00V0V_f3FivnudYxt_600x450.jpg', 'https://images.craigslist.org/00101_eDoK7kPgrYP_600x450.jpg', 'https://images.craigslist.org/00j0j_agxLyN3dg0m_600x450.jpg', 'https://images.craigslist.org/00V0V_2T8vCAsHVS_600x450.jpg', 'https://images.craigslist.org/00d0d_aXzsgNWbSaq_600x450.jpg', 'https://images.craigslist.org/00M0M_b7GOPXaLh1H_600x450.jpg', 'https://images.craigslist.org/00505_1CqtWdRts4K_600x450.jpg', 'https://images.craigslist.org/00x0x_ll9VqCPxNC9_600x450.jpg', 'https://images.craigslist.org/00505_5gpRsv76c1L_600x450.jpg', 'https://images.craigslist.org/00Z0Z_9qkIc8y0DHE_600x450.jpg', 'https://images.craigslist.org/01111_3G0qX79fxMv_600x450.jpg', 'https://images.craigslist.org/00f0f_h04HzbYIT8z_600x450.jpg', 'https://images.craigslist.org/00M0M_jvgSYE2uK2h_600x450.jpg', 'https://images.craigslist.org/00707_fGVawyMdW8t_600x450.jpg', 'https://images.craigslist.org/00J0J_7WuY1CsdcTZ_600x450.jpg', 'https://images.craigslist.org/00w0w_2piuoTWIJjN_600x450.jpg', 'https://images.craigslist.org/01313_3XS6N86DyYj_600x450.jpg', 'https://images.craigslist.org/00Q0Q_dtl9znh53yu_600x450.jpg', 'https://images.craigslist.org/00f0f_hXmWchJWTpm_600x450.jpg', 'https://images.craigslist.org/00303_3BzhBBvDofd_600x450.jpg', 'https://images.craigslist.org/00303_gIcaFiUx2uw_600x450.jpg']"
7565013258,indianoplis,L-Shaped 2 -Drawer Computer Desk with Keyboard Tray New,Brand New  L-Shaped 2 -Drawer Computer Desk with Keyboard Tray,"['https://images.craigslist.org/00T0T_cmVYHzCq9ndz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00B0B_eJN1o6b91izz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00J0J_5kjwA2wJJBtz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00T0T_fM0tBNn7JHKz_07K0ak_600x450.jpg']"
7565013214,indianoplis,High-back executive office chair,RealSpace Treswell bonded leather high-back executive office chair. Brown/champagne color. Chair is in overall great condition but does have a couple of blemishes on the back side. They are only cosmetic. Call or text  ,"['https://images.craigslist.org/01313_6SXGJ1JMmfiz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Z0Z_96BazCtapHQz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00303_dgjmnJNLPIPz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_boq7l2CzJHZz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00d0d_6tPIBD0DOCSz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00606_7Sw7R1OXGTwz_0CI0t2_600x450.jpg']"
7565010707,indianoplis,Industrial 57 in. Brown 4-Tier Ladder Shelf Bookshelf New,Brand New Industrial 57 in. Brown 4-Tier Ladder Shelf Bookshelf ,[]
7558222755,indianoplis,Hunter Douglas ceiling fans w/ remotes,"Hunter Douglas ceilings fans, complete with remotes, 4' hang bar, wiring.  Buy one or both.  $49 ea.  These sell at the big box stores for $179.  Each fan works perfectly.",[]
7565001109,indianoplis,Beautiful Knoll Generational Task chairs,These are knoll Generational task chairs. Adjustable.,[]
7564994743,indianoplis,Solid Wood Round Coffee Table with Built in Lazy Susan,Solid Wood Round Coffee Table with Built in Lazy Susan,"['https://images.craigslist.org/00909_5u6z2itt1pdz_0MM0MM_600x450.jpg', 'https://images.craigslist.org/00909_6ldUvalCyDQz_0MM0MM_600x450.jpg', 'https://images.craigslist.org/00U0U_hGaeFzbUKc3z_0MM0MM_600x450.jpg']"
7564992726,indianoplis,"2 chest tropical palms trunks 12""x10""x7"" great for crafts cds dvds etc","Up for sale is two treasure chest trunks perfect size to store cds ,dvds etc.. these are approx. 12"" x 10"" x 7"". Cost 40 each several years ago. These have been in storage and never used. $40.00 for both.","['https://images.craigslist.org/00q0q_LghiRxA28Lz_0CI0pN_600x450.jpg', 'https://images.craigslist.org/00j0j_71I4yBkLyy1z_0CI0pN_600x450.jpg', 'https://images.craigslist.org/00c0c_5se0yHeHBPGz_0CI0pN_600x450.jpg']"
7564992673,indianoplis,1947 Lane Cedar Waterfall chest + 1940s solid Oak 3 door ice chest,Vintage 1947 Lane Cedar Waterfall top Blanket Chest.,"['https://images.craigslist.org/01515_cgabJ8FSTvz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Q0Q_idzCbuTSY6Iz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00k0k_et6z0zgDc8lz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00S0S_fsjlC1n5cnOz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00S0S_aI7fBiSg1Hrz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00303_9eylDj9cb9fz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00J0J_ksoiHVYRqHBz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00C0C_7rE4Sr7mFPLz_0j60t2_600x450.jpg', 'https://images.craigslist.org/00Y0Y_cI0gy2s23zjz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01414_6hlakhHWMaQz_0CI0t2_600x450.jpg']"
7564977037,indianoplis,Adjustable Steel Bed Frame - Fits full size or twin,,"['https://images.craigslist.org/00W0W_eheLEDvtYPRz_0CI0sG_600x450.jpg', 'https://images.craigslist.org/00707_7Aj6eoD98u4z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00505_6ZzGAAOunm7z_0B60t2_600x450.jpg', 'https://images.craigslist.org/00Y0Y_4QbcidhYzAYz_0CI0t2_600x450.jpg']"
7559350414,indianoplis,ENTERTAINMENT CENTER,"Entertainment Center, knotty pine finish, black metal hinges, sturdy, very good condition, adjustable shelves and two storage areas with doors, measures 50 3/8"" long x 48"" tall x 17"" deep, farmhouse design, wheat carvings on doors, estate furniture. TV AND CONTENTS NOT INCLUDED. $45","['https://images.craigslist.org/00f0f_1dAFDzbsScJz_0CI0ik_600x450.jpg', 'https://images.craigslist.org/00q0q_dfgLw7CPDE7z_0CI0ik_600x450.jpg', 'https://images.craigslist.org/00H0H_4Z0shnIdWSIz_0ik0CI_600x450.jpg', 'https://images.craigslist.org/00H0H_7Pn3m0McjyYz_0ik0CI_600x450.jpg']"
7564967032,indianoplis,Gray Fabric Sectional with Pillows,Gray Fabric Sectional with Pillows,"['https://images.craigslist.org/00Z0Z_20Z97VKCVjQz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00E0E_eXXTqkiwbY1z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_4pTjr5AWMWgz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01717_a3M2CrUhcIoz_0CI0t2_600x450.jpg']"
7564965378,indianoplis,Black Queen Headboard and matching Dresser,Black Queen Headboard and matching Dresser,"['https://images.craigslist.org/00R0R_jvy4eDFwOMhz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00L0L_gIfQKvG65hDz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00o0o_lVCSXSwL1iXz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00F0F_76H1dtHYLZgz_0t20CI_600x450.jpg']"
7564962917,indianoplis,Andoer Mid Century Style Sofa PU Leather Upholstered Couch New,Brand New Andoer Mid Century Style Sofa PU Leather Upholstered Couch,"['https://images.craigslist.org/00w0w_2ni2RB5h65Xz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00Z0Z_3CnJqLADRFMz_07K0ak_600x450.jpg']"
7564954768,indianoplis,Boyd Sleep Adjustable Bed Frame with remote Queen New,Brand New Boyd Sleep Adjustable Bed Frame with remote Queen ,"['https://images.craigslist.org/00w0w_hefIMpU8qLgz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00y0y_ffBZrEC47LBz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00w0w_lN4ZOamSITLz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00303_er0mzGhCYmjz_07K0ak_600x450.jpg']"
7557469654,indianoplis,♞Queen Pillowtop Mattress w/ Box Spring; Brand NEW,New Queen Pillowtop Mattress and BoxSpring! Still in the factory sealed plastic! Never used or removed from packaging. Can Deliver. 3!7-48o-6463,[]
7564950486,indianoplis,Two oak side tables,Two solid oak side tables with solid slate top.  Beautiful condition and very solid and heavy. Measurements are roughly 20” square and 17” tall.  Ad removed when no longer available. From a non smoking home.,"['https://images.craigslist.org/00x0x_51Oc3MCDDIVz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00o0o_bQlxITyz2Vez_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01515_kfXgGQ0U2LRz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00T0T_l4cwXpZPZo0z_0CI0t2_600x450.jpg']"
7564950316,indianoplis,♞King Pillowtop Mattress w/ Box Spring; Brand NEW,Brand new king plush Pillowtop mattress and box spring! Everything is brand new and still in the factory sealed plastic. Can Deliver! Call or text 3!7-48o-6463,[]
7558435526,indianoplis,Study room set for sale,"Study room set (table, multi bookshelf, closets, all together)  : $450/set. 7 pieces all together. Cash only, pick in West Carmel only. ","['https://images.craigslist.org/00h0h_9LzjA08scLYz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Q0Q_2jOTURVQwVMz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00000_gLuY06l4UQyz_0CI0t2_600x450.jpg']"
7564946314,indianoplis,Oak Table and 4 Chairs,"Oak Table and 4 Chairs -  Solid Oak table with pedestal base , very solid . 4 Oak  Chairs very solid and well made .  in Cicero $200","['https://images.craigslist.org/00a0a_hhwBB97r9EUz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00707_g7J5U50ZwGTz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00202_4vPdfBEWL4sz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00n0n_2wwX0cy02zuz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00505_2WWZpmn9yNEz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00r0r_5OSIlxvVaeQz_0CI0t2_600x450.jpg']"
7564943880,indianoplis,Tv stand like new for sale,Very good like new in condition tv stand for sale,"['https://images.craigslist.org/00X0X_8TVa875OWJ3z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_gewM6hG1TMPz_0t20CI_600x450.jpg']"
7564941569,indianoplis,Living Room Furniture-three piece set,Three piece green/dark khaki couch/loveseat/ and oversized chair.  All in very good condition.  ,"['https://images.craigslist.org/00r0r_l7TAk6Po9xz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00I0I_hYc4l98hGhkz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00g0g_1a6r7JcaktQz_0CI0gZ_600x450.jpg', 'https://images.craigslist.org/00N0N_7GVlyvezZiYz_0CI0t2_600x450.jpg']"
7564939938,indianoplis,Hercules Fireproof Filing Cabinet,Hercules Fireproof Filing Cabinet. 4 drawer filing cabinet. Very Heavy!!,"['https://images.craigslist.org/00V0V_71zNDcQlTHfz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01414_g049AjfK61zz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00n0n_2rLrF7idZYhz_0t20CI_600x450.jpg']"
7563437453,indianoplis,TAKING OFFERS! Bed in a Box Full Size Memory Foam Mattress with Frame,"Gently used/almost new Clever Connect Foundation Full Sized Mattress purchased from Bed in a Box--slept on by one person for only three months and covered with a new mattress pad. Super comfortable and only selling because no longer needed. You can check the specifics of this ""Original"" 11"" of perfect, affordable comfort and support with CoolRest® Gel memory foam mattress here: https://www.bedinabox.com/products/bed-in-a-box-original-memory-foam-mattress","['https://images.craigslist.org/00W0W_j3osn3646IXz_0fu0bD_600x450.jpg', 'https://images.craigslist.org/00m0m_fvu3qYTHEKz_0fu0bF_600x450.jpg', 'https://images.craigslist.org/00e0e_83WsAlYVdQkz_0fu0bw_600x450.jpg', 'https://images.craigslist.org/00E0E_aLTwEeBiNPzz_0fu0bz_600x450.jpg', 'https://images.craigslist.org/00I0I_9r2amtL9YSOz_0fu0bK_600x450.jpg']"
7564931498,indianoplis,Wood Dining Table w/ four chairs,"Gently used dining table 48"" X 36"" with four matching chairs for pick-up only",[]
7564918832,indianoplis,2 month old Zinus King Platform Bed Frame - assembled,Only used 2 months - bought for $130. Just was a little too tall for my senior dog to get up on,[]
7564913868,indianoplis,Arroyo Craftsman Mission Flush Ceiling Mount Light,"Arroyo Craftsman Mission 8"" Flush Ceiling Mount Light. Gold white glass and raw copper","['https://images.craigslist.org/00C0C_fdPlXnIPxbZz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00101_lbAvx0rLuajz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00z0z_3FXCX6HVvi1z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00i0i_a1CGJ6FXNgJz_0t20CI_600x450.jpg']"
7554813460,indianoplis,3 x WOOD TV TABLES,3 x WOOD TV TABLES,[]
7554894132,indianoplis,Black Glass Shelves Set (2),Glass Shelves Set (2),[]
7554890188,indianoplis,NEW Vaunn Medical Adjustable Bedside Table,Vaunn Medical Adjustable Bedside Table,"['https://images.craigslist.org/00m0m_3vKtANqLdc7z_0bi0co_600x450.jpg', 'https://images.craigslist.org/00808_8r69VvHM66nz_0cy0co_600x450.jpg']"
7555379132,indianoplis,Folding Book Shelf or Mico Wave  & pots & pans,"folding Book shelves or microwave  shelf  and pots and pans. 52"" long x 25"" wide x 12"" deep",[]
7558956381,indianoplis,Bob’s Furniture $75 gift card,"Bobs furniture gift card usable in stores or online. Value of $75, for sale for $50 obo.",[]
7559723104,indianoplis,Oak End Table,"Oak end table 23"" wide, 16"" deep, 24"" tall","['https://images.craigslist.org/01010_kzcfjTEyTmVz_0x20oM_600x450.jpg', 'https://images.craigslist.org/01111_h1QNCMJOwUaz_0x20oM_600x450.jpg']"
7564902357,indianoplis,24 in. Long Natural Rectangular Cedar Wood Outdoor Side Table,Brand New 24 in. Long Natural Rectangular Cedar Wood Outdoor Side Table,[]
7564883272,indianoplis,Sonoma 72 in Bath Vanity in Almond Latte with White Carrara Marble Top,Brand New Sonoma 72 in Bath Vanity in Almond Latte with White Carrara Marble Top,"['https://images.craigslist.org/00d0d_4AeCprQxiThz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00s0s_dE3uNmhu4K9z_0ak07K_600x450.jpg', 'https://images.craigslist.org/00E0E_fMMcRJ1F8X1z_07K0ak_600x450.jpg', 'https://images.craigslist.org/00b0b_fPzGX7LZyLIz_07K0ak_600x450.jpg']"
7564873207,indianoplis,Pink Velvet Counter Bar Stool Black Metal Legs (Set of 2) Stools New,Brand New Pink Velvet Counter Bar Stool with Black Metal Legs (Set of 2) Stools,[]
7564873083,indianoplis,NEW BOW FRONT U-SHAPE EXECUTIVE OFFICE DESK WITH HUTCH,"NEW BOW FRONT COMPUTER CORNER U-SHAPE EXECUTIVE OFFICE DESK SHELL WITH HUTCH - $1,339.00","['https://images.craigslist.org/00j0j_bcoJGU9nkkAz_0aQ0aK_600x450.jpg', 'https://images.craigslist.org/00W0W_iEWVXdixeN2z_0gk0aL_600x450.jpg', 'https://images.craigslist.org/00I0I_9DwtOKLNdSLz_0bz0aT_600x450.jpg']"
7554592934,indianoplis,Two level antique table,Hi I have a nice to see my circle antique table for sale. Please call Chuck 31794612 seven5. Thanks for looking at all the pictures.,"['https://images.craigslist.org/00y0y_jGrVVfytTTHz_0t20t2_600x450.jpg', 'https://images.craigslist.org/01212_1Ku0owYvBD4z_0t20t2_600x450.jpg', 'https://images.craigslist.org/00y0y_9pkWr8uzWRyz_0t20t2_600x450.jpg', 'https://images.craigslist.org/00B0B_dL3dQic8HqDz_0t20t2_600x450.jpg', 'https://images.craigslist.org/00Q0Q_33VGF6hxGBLz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00F0F_ieQRWBNwakiz_0CI0t2_600x450.jpg']"
